id,label,tweet,isVulgar,isNonAscii
3764,0,“@TIME: Apple sold more than 10 million new iPhones in 3 days ” iphone apple eeps!! Best phone ever!,0,1
3774,1,"Apple may say the main problem is your ears, not earpods. Apple is always right. Apple Everyday …",0,1
3781,0,When in love* instacollage poetry webstagram tweegram tagsforlikes tbt igers iphone…,0,1
3783,0,Last Sunday at the High commissioner of Barbados residence England englishsummer me london londonfashion iphone followme travel photooftheday photography… ?utm_source=ig_twitter_share&igshid=fl8p8etecn2s …,0,1
3784,0,Jessa Duggar Pens Father’s Day… news photography fashion health fail tech ipad iphone funny lol,0,1
3786,0,Babi finally ur back with me.. mine phone mylife bad samsung note galaxy samsungnote2…,1,1
3789,0,Photo: Slammin’ pretty cute gorgeous beauty ig iphone ignation instahub... -cjx,0,1
3792,0,I am a Love Song. LateNights LaborDay Smile Music iphone sad confused upallnight…,0,1
3794,0,love is in the air walkers April iphone iphone7 zachytenenaiphone zivot_iphonem ajfonemnet insta_svk photooftheday photoperday year2018 project365 365 daybyme nature naturelovers instanature street streetphotography walk bw bl… pic.twitter.com/CFi8mkOR3X,0,1
3801,0,edlitam for You paris travel amazing iphone funny world cabaret moulinrouge… -/,0,1
3810,0,Aniccas adorable baby sister and I (: adorable cute baby blueeyes blondies insta iphone…,0,1
3814,0,My midsummer gift thanks hun newcamera samsung samsungnx2000 nx2000 gift unboxing…,0,1
3821,0,Fed up with our old driver. So we got the best back seat driver $ can buy apple mac …,0,1
3822,0,Happy Monday. MotivationMonday Motivation Monday Gigabyte Z370 Aorus Gaming PNY Quadro Samsung EVGA Noctua HyperX Intelpic.twitter.com/YLlCbXD1w7 – at JNCS.com,0,1
3824,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow ff v¤xu,0,1
3832,0,An early birthday gift. And yes my boss is cooler than yours. iPad apple birthday gift … -rn9zxyMVF/,0,1
3833,1,New phone citags! Apple ppl can suck it! htc htcone newphone inlove htcforever …,0,1
3834,0,Top Gear - Extreme Parking - -top-gear-extreme-parking-proydi-legendarnuyu-trassu.html … Андроид Android Games News IOS Apple iPhone,0,1
3841,0,Been A Min monday moi iPhoneX 2017 MakeUp JustMe fabulous blackgirlmagic…,0,1
3848,0,Grandma's apple pie grandma applepie enjoy good food apple instafood instagood…,0,1
3851,0,Credit by I love these tools art google website خط_عربي iphone ksa photosh…pic.twitter.com/bAbHVVYCud,0,1
3857,1,"16GB iPhone 5 selling for $649 has materials worth about $168, according to one industry analyst -5s-material-costs-168/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Mashable+%28Mashable%29&utm_content=Google+Reader … hatemac",0,1
3860,0,valentines to me self gift selflove macbook apple laptop building my redheaded…,0,1
3871,0,Upgraded samsung galaxy fast speed galaxys9 s9 android finally tmobile needed much …,0,1
3874,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow (3i¤,0,1
3875,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain ff iphone sougofollow xu1£,0,1
3884,0,Say hello to my new toy jaicroquélapomme iphone6 apple gold,0,1
3886,0,Apple Pie in the making from Tree of Life Cafe & Bakery in downtown Fresno: Thanksgiving!pic.twitter.com/5WPRncAAso – at Tree Of Life,0,1
3889,0,GOINFRE POWA eat friend muphin chocolate tarte youpi real the instacrazy iphone…,0,1
3890,0,"Love TWD iphonesia, iphone, instagood, instagram, photooftheday, tweegram, , iphoneonly,…",0,1
3894,0,Get 10% off when you order Luxury Ice Crack ... with discount code - TWITTER. Check it out - -ice-crack-case-for-iphone?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case,0,1
3898,0,Lovers. samsung ipad live laugh life instago instahub instamood instagood…,0,1
3902,0,Simple makeup dayyyy instapic samsung s4 makeup revlon ysl itcosmetics…,0,1
3903,0,Payback 2 - The Battle Sandbox - -payback-2-the-battle-sandbox-uchastvuy-v-massovyh-bataliyah.html … Андроид Android Games News IOS Apple iPhone,0,1
3905,0,Tunnels || joy peace reflect remember sky cloud cloudhub skyhub tree gr$&@*# iphone…,0,1
3907,0,¡Happy Friday! weekend friday lifestyle fun tech technology apple samsung galaxy…,0,1
3912,0,Wanna watch my video? ?v=xdcpmhSbC1I … thewarriors ps4 ps2 sony smile gaming youtube youtuber fun gang fight,0,1
3914,0,I present to you my new treasure. lolz. SAMSUNG TV LED New HappiestYacineInTheWorld…,0,1
3918,0,"I have too much love for my phone, can you tell? graduation day iphone always… -/",0,1
3919,0,this is ME! & my sweet  case :] cute iphoneography iPhone,0,1
3920,0,Friday’s National Newspaper Front… news photography fashion health fail tech ipad iphone funny lol,0,1
3922,1,My worst mistake was updating to Mavericks….now my computer is fucking slow and stupid mad Apple,0,1
3923,0,New born baby baby instadaily FACIE frankshinoda prouddad ps4 sony so this is love lmao… -Cr0XyvXs/,0,1
3927,0,Love her Horse NoFilter PhotoOfTheDay Look iPhone It Best Equestrian…,0,1
3929,0,Best Voice Assistant On Your Phone Best Voice Assistant Phone ai iot okgoogle siri apple iphone iphonex iphone8 newiphone ios android mobile tech trend tech funny search yahoo new kid intown fancy useful everything -voice-assistant-on-your-phone/ …pic.twitter.com/AH4DykoCEX,0,1
3931,0,Who do we believe? pharell pandora royalties streaming musicindustry sony -made-only-2700-in-songwriter-royalties-from-43-million-plays-of-happy-on-pandora-2014-12 …,0,1
3933,0,Good night good night sony camera sweet girl cool today now instanight…,0,1
3936,0,"Wow, this looks like a super cool app! iphone apple Kickstarter learning musical music ://twitter.com/juanchosmrl/status/720336867552432128 …",0,1
3943,0,Check Out all colors@ CouponCode:GBJPROMO GET 15%OFF style iphone case fitness …,0,1
3944,0,Truly originally mine with my MotoX motorola motorola flowers garden flower white … -35Tfbh/,0,1
3945,0,Hillary Clinton Wins Support of a… news photography fashion health fail tech ipad iphone funny lol,0,1
3946,0,Christmas imacelebrity TheMissing BKChatLDN Kevin Love Film2016 dubchallenge … Jesus Appstore IPhone,0,1
3950,0,facetime with one of my favorite people! goddaughter apple family goof$&@*# iphone ipad…,0,1
3952,0,Travel poser. Tomorrow new adventure. keyoftwo • • • • • imatraveler traveler sun marrakech moroco africa art desing agafay desert girls camp instagram color vacations sony sonyalpha photography instadaily fash… pic.twitter.com/OnhCpevit4,0,1
3953,0,Thank you SAMSUNG for the early Christmas gifts! newgadgets samsung instalike instagram…,0,1
3956,0,Happy Gilmore is on Netflix. That’s what I’m talkin’ about! 90s AdamSandler Adam Sandler Gilmore Gilmore Netflix iPhoneX iPhone10 iPhone iOS Apple .twitter.com/t5oHUWyY0D,0,1
3959,0,It's here I'm super excited I do love an upgrade! iphone iphone6s iphoneonly apple social follow…pic.twitter.com/Av7aDxVld9,0,1
3970,0,Runner Responds to Boob-Shamer in… news photography fashion health fail tech ipad iphone funny lol,0,1
3977,0,"If You Like Sports, Those 3 Games Should Be in Your Pocket game gaming casualgames mobile smartphone app google apple ios android trend tech enjoy soccer basketball Badminton sports competition winning relax family -you-like-sports-those-3-games-should-be-in-your-pocket/ …pic.twitter.com/Z07NzPC7iM",0,1
3979,0,sun pool tbt on saturday patrocínio chillibeans samsung galaxyS4,0,1
3982,0,Done by me Kuwaiti Cristiano Ronaldo .. apple fun kuwait design day follow fd5 …,0,1
3983,0,Perfect Autumn! autumn leaf colour shape heart november season potd iphone naturelovers ig_capture…pic.twitter.com/gK5T5HWGlU,0,1
3984,0,iphone life! Lol. iphone latergram awesome art canada downtown imagesoftoronto Cafe…,0,1
3988,0,This is why I married him. iphone convo couple 102409 agl agl8 aglknox … -EP7U7/,0,1
3995,1,Spotify may no longer be £9.99 a month to iPhone users because Apples new ridiculous subscription policies.,0,1
3996,0,3 hours before Christmas samsung live laugh life instamood instagood…,0,1
3997,0,Racing industry anti-corruption… news photography fashion health fail tech ipad iphone funny lol,0,1
4002,0,Photo: ⓁⓄⓋⒺ ♡ ⓈⓊⒾⒸⒾⒹⒺ♪ me jdi peace inphonesia instragrammers iphone instaguy instagay music...,0,1
4008,0,Amazing App LOVE360 >> ?mt=8 … idol nowplaying girl poem valentineapp iphone 사랑 707,0,1
4009,0,itworks iphone makemoneydontletitmakeu#green debtfreeisthenewsexy call me if you want to…,0,1
4010,0,"Flexible Stand Micro USB Charging Cable Iphone and Android<span data-pbs-title-marker-post-id=""2200""></span> .php/product/new-flexible-stand-micro-usb-charging-cable-car-dock-for-samsung-htc-android-charger-data-sync-cable-for-iphone-7-6-6s-plus-5s/ …",0,1
4016,0,Love my apple watch apple watch 42mm excited christmas came early instagood… -R5GADCn7n/,0,1
4018,0,Good Night me myself lastyear cute hipster fun mirror samsung pataturri movilphone…,0,1
4021,0,‘You’ and Bieber top Tweet wishlists ff friends gratitude entrepreneur ipad iphone blackberry,0,1
4024,1,…awesome. The new Mac update for iPhoto now means I can’t upload any photos from my phone to my computer. Apple,0,1
4025,0,Hello :) s4 newphone moment instamood samsung sorryapple ig iger igdaily igmelbourne…,0,1
4026,0,"The Prophet as a Husband . iphone : android : kindle Book February 03, 2017 a…",0,1
4031,0,Perks of being a AZ employee. Thank you AZ.. Merry Christmas!! blessed nike samsung…,0,1
4043,0,Another day it's gone photooftheday canonphoto iphone lifestyle relax nature…,0,1
4047,0,Filming a new Cinema Movie cinema camera film project xdcam sony canon fun …,0,1
4050,0,WISH WE COULD SAY MORE... Apple Event September excited new products iPhone wearable…,0,1
4054,1,So I update my phone and now it’s just lost important emails what the actual fuck!!! Fuck you apple. Apple Iphone,0,1
4056,0,photooftheday instamood iphonesia tweegram picoftheday igers cold beautiful instadaily summer#instagramhub samsung o#follow igdaily bestoftheday picstitch tagblender… -A6-b/?utm_source=ig_twitter_share&igshid=1ld5ws3d118ou …,0,1
4057,0,iphone5 louis Vuitton Gold 24k apple fun like good hard luxe limited instag_app…,0,1
4059,0,Alpha Wave - -alpha-wave-zaschiti-planetu-zemlya.html … Андроид Android Games News IOS Apple iPhone,0,1
4060,0,Are u ready girls ? kita sahabat happiness bestfriend samsung camera selfie…,0,1
4064,0,My little collection. I cases iphone colors consumelocal yingliwong burendo… -3vhhDg/,0,1
4066,0,The Kapil Sharma Show Latest Episode 60 Saturday 2016 sony birthday 19thNov …-kapil-sharma-show-latest-episode-60.html …pic.twitter.com/ueLjFIH3YO,0,1
4070,0,Hey whats’up buddy dog enjoy augmentedreality 3d ar arkit leo leoar apple madewitharkit pic.twitter.com/0ljyMLDhBy,0,1
4071,0,Just ordered this amazing photo as my new iphone case! Got so much for this photographer…,0,1
4074,0,Thanks to samsunggalaxylife for the FREE BaskinRobbins again~ I am to be a samsung user!!!…,0,1
4075,0,this makeup so much!! lips red white edwina expression ivory indonesia iphone instagram…,0,1
4080,0,Two Days to Unveil Samsung Galaxy S9 - Main Factors We Know So Far great news joy tech information innovation creative service samsung galaxys9 mwc mobile mobileworldcongress android nextbigthing camera nice wireless future -days-to-unveil-samsung-galaxy-s9-main-factors-we-know-so-far/ …pic.twitter.com/jzY9dYsOeK,0,1
4081,0,On road selfie selfie instapic instaselfie duos samsung good instagram picture…,0,1
4088,0,Just tryed out that live-stream iPhone app peeps. (hehe) ;-) PrettyCoolStuffage! ISay ! + ♡'s!,0,1
4091,1,"“@fukami: Get OSX Mavericks, get your data sync via US cloud without opt out. -contacts-and-calendars-with-your-iphone-via-itunes-not-in-mavericks-you-dont.html …” — thanks apple & very much",0,1
4096,0,Playing video game justdrihhh iphonesia iphone instagood instagram photooftheday tweegram …,0,1
4098,0,iOS 10 Music App Only Displays Lyrics for Apple Music Songs -lyrics-for-music-in-the-ios-10-music-app/ … via iOS10 Apple twotimes,0,1
4100,0,love poem with LOVE360 App >> ?mt=8 … fashion usa girl poem valentineapp iphone αγάπη 363,0,1
4102,0,30% off Code:FINDGIFTS30 -bffs?asc=t&p=throw-pillow … via redbubble sale discount iphonecases iphone christmas tshirt,0,1
4105,0,Muslim Love Care IPhone IPAD iOS … MuslimsForPeace MuslimsForPeace MuslimforPeace Muslim lOve nature,0,1
4108,0,Me wearing Hugo Boss eyewear photo popular like fun cool awesome iphone…,0,1
4109,0,good day actor alexionice konstantinlavysh scenic sony columbiapictures Sony… -/,0,1
4111,0,Morning spongebob chanel globaltv samsung morning nice smile picture perfect…,0,1
4112,0,Im Just playing! big eyes game application funny apple android gadget r smile…,0,1
4114,0,"instagram Samsung WB350F - 16.3MP BSI CMOS, 21X Optical Zoom, 3-inch LCD touchscreen, 1080p HD Video, ... -wb350f-163mp-bsi-cmos-21x-optical-zoom-3-inch-lcd-touchscreen-1080p-hd-B00MBPO5A8 …",0,1
4123,0,Nightpics portrait shoot shooting tfp tfpmodel tfpshooting model modeln camera kamera fun fotografie photography fotograf photograph hobby fotoshooting photoshooting sony sonyalpha sonya6500 sonya7ii KaiEdel artofpo… pic.twitter.com/iZzSh7ME4A,0,1
4126,0,China Town - Dong Dong Qiang lion dance chinatown chinesenewyear liondance chinese samsung…,0,1
4133,0,In wif the mid-valley newly reno topshop! well done! instagram cool iphoneonly iphone instadail,0,1
4135,0,mail new cover for my samsung phone ilovepink pink and polkadots . Did you see the…,0,1
4138,0,Use my discount code: AUG18 to get 20% off on iphone iphoneonly apple envywear appleiphone ios iPhoneX iphone8 technology electronics mobile phone smartphone teamiphone fashion Accessories is couponcode sale …,0,1
4141,0,«COQUE OF THE DAY» pour iPhone sur iPhone coqueiphone coquetelephone laboutiquedubracelet coquedetelephone coquediphone iphonecase beautiful girl smile friend fun like Fashion amazing bestoftheday style coolpic.twitter.com/mZt9xRJ9F3,0,1
4142,1,Apple is not the Government . NSA FBI have people to write code..let them break-in°yes bad people 'but' the Gov out of the bedroom,0,1
4147,0,Enjoying being alone. alone cake apple applecake appletrifle latte coffee harry potter…,0,1
4148,0,Happy Mother's Day! art artistic beauty leider leiderphotography iphone iphoneimage…,0,1
4152,0,Yesterday's Selfie selfie yesterday tuesday style gold wine lips smile cheeky iphone…,0,1
4160,0,Bright makeup can brighten any cloudy dayyy! instapic smile selfie samsung…,0,1
4164,1,Updating my iPad to iOS 8.2 but not my iPhone cause I don’t want another stupid useless app that I can’t remove. Apple,0,1
4168,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow 6//ö,0,1
4172,0,Soft and Green — Steemit @foxkoit/soft-and-green … green photo photos photography sony sonylens sonyphotography sonyphoto sonyphotos follow gallery art artphotography nature naturephotography colorchallenge challenge top news wow blog life gr$&@*# new,0,1
4174,0,Got this from samsung hahaha it was free.. me likeyy♡ free handphone samsung purple android in,0,1
4178,0,Like and Share if you want this Mini Dual USB Car Charger iphone ... .php/product/mini-dual-usb-car-charger-for-iphone-6-6s-plus-5s-universal-car-phone-charger-for-ipad-usb-adapter-for-samsung-usb-cigar-socket/ …pic.twitter.com/c4lKw7hA8w,0,1
4198,0,Sweet Love With Sweet App 360 idol girl nowplaying quote iphone valentineapp 563 ?mt=8 …,0,1
4203,0,A lovin’ mood case mood moodygrams moodring casemate LNT case cases iPhone iPhoneX phonecases whatsyourmood style tech lifestyle phoneaccessories thebest beirut lebanon …,0,1
4204,0,Waterfall vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco snapspeed…,0,1
4205,0,Backend vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco snapspeed…,0,1
4209,0,Need a little sweetness in my life. VSCOcam squaready instagram IG iphone ios…,0,1
4214,0,RT … healthylifestyle aerial horses horseback riding sony fs7 canon,0,1
4221,0,When Your Homie Settles Down badgirlsclub wife games crazy settle iphone Kids?v=tNHpRZ3sqq4&feature=share …,0,1
4222,0,my new phone case is ready soon#art drawing iphone nature like4like likeforlike…,0,1
4223,1,“@shannonkennaxx: Can't believe I just cracked my screen ... more iphone ”damn,0,1
4224,0,"Have you downloaded Desert Danger X yet? Its iPhone’s newest, addicting, action-packed, strategy game. It’s Free in the App Store. MondayMorning MusicMonday MondayMotivation ios iphone iphoneX desert Monday pubg fortnite Rainbowsix TeenChoice LeftHandersDay pic.twitter.com/dT6T3vKQIt",0,1
4228,0,Happy (belated) Sunday! Hahah! sunday girl ootd hair eyes android samsung s4 jakarta…,0,1
4229,0,Just messing around . . goofy messing fun samsung woodworker charliekocourek …,0,1
4230,0,Hello 7 iphone gift surprise dad tagsforlikes instagood me follow tbt cut… pic.twitter.com/Q5u1x5uTPb,0,1
4234,0,Christmas atmosphere in Rome SundayMorning Rome christmas2016 … Nature IPhone iPAD Christmas2016,0,1
4237,1,Some Apple Park Employees Said to Be Dissatisfied With Open Office Design All over a brand new episode of The-apple-park-employees-said-to-be-dissatisfied-with-open-office-design/ …,0,1
4238,0,NEW ART PRINT is in … society6 art crazy artwork design iphone cases tshirtspic.twitter.com/3TaqdS0TTV,0,1
4239,0,OMG! I love it! *-* ipadmini ipad mini white tablet present apple cool black… -KRxm/,0,1
4243,0,"The Prophet as a Husband . iphone : android : kindle Book March 20, 2017 at 0…",0,1
4246,1,the animoji feature! Great pixel camera. ideas innovation unicorn bulldog appleX apple iphone 1 concern is why did they bother with the release of the 8 right before the big celebration of X anniversary? Whatever happened to the 9? Bad marketing? …,0,1
4252,0,Was given a £400 grant for a laptop.. sexy new laptop arrived today!! luckygirl Twitter Samsung laptop,0,1
4255,0,Little bit from my wedding this weekend. Still can't believe it and could not be happier. wedding happiness oregon married sony a6300 ?utm_source=ig_twitter_share&igshid=z05e5wljukkj …,0,1
4257,0,I love him !!!! beautiful boobes lol boy girl jb cute wow iphone ipad ישראל israel ים co,0,1
4266,0,"Kitty phone, so cute ♡♡#hellokitty cute phone samsung galaxymega cross me lalala",0,1
4269,0,My new MacBook I love you apple macbook photooftheday instaphoto instagood …,0,1
4272,0,Too true!!! instasize friends weirdo talking this them l4l life live iphone…,0,1
4273,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow 0ä1ö,0,1
4276,0,The new iPhone X - get ready people. It’s going to be intense! iphonex iphone8 iphone …,0,1
4280,0,With her toys you ly lyon iphone thai thaimix thailand thaifranco…,0,1
4283,1,"Can't agree more! That's why I'm still programmed in Basic RT This is why Apple s, this is why patents : http://www…",0,1
4284,0,Sale! Photo Camera Cases iPhone 6 Plus 6 6s iPhone 5s iphone 7 iPhone 6s plus iPhone SE iPhone 5 7 Plus -camera-cases-for-iphone-models …,0,1
4286,0,Botched By Nature Is Botched… news photography fashion health fail tech ipad iphone funny lol,0,1
4289,0,Thank you universe!! Namasté :) it was about time... Samsung s4 cellphone jeancarlos1219…,0,1
4296,0,"Going through my iTunes and haven't listened to this in a while but always liked this vid! ""Tell Me Bout It"" ?v=IhUmko2z_ds&ob=av2e …",0,1
4297,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life August 07, 2015 at 07:…",0,1
4300,1,I know I'll be smart and get to the iPhone repair centre early to avoid queuing fail …,0,1
4303,0,My City..My View..NYC ny nyc newyork usa timesq travel iphone fashion style sky…,0,1
4305,0,Here you are my dear! iphone iphone6plus apple ly amazing me…,0,1
4319,0,Finally my Galaxy S5 whey ! ♡ samsung galaxys5 galaxy galaxytimeline galaxytimeline,0,1
4322,0,Working up a sweat today... boy gay instagay highline park summer apple beautiful…,0,1
4328,0,Home vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco snapspeed…,0,1
4331,0,"Bloodborne is on Sale on EU PSN right now!!!! Just bought it for €35,99 !!! sony ps4 awesomeness craft praisethelight",0,1
4334,0,Lepaking with mocha cold sunny day saturday Sony Xperia ion vsco sweet sour…,0,1
4337,0,One day at a time... selfie mirrorselfie bright highlife optimistic samsung…,0,1
4338,0,Soul Sunset family bonding sisters sunset coronado sandiegoart hotshots samsung…,0,1
4340,0,Check out iPhone X - Ultra Slim Thin Transparent PC Case Clear Hard Phone Case Cover .uk/ulk/itm/323070567744 … iphonex case cover clear cheap southport apple FreeDelivery passion Twitter,0,1
4342,0,Pink to make the boys wink sunday funday coolepark ny pink nike samsung…,0,1
4343,0,"imFixed - 101 Tonge Moor Road, Bolton, BL2 2DL — 01204 520 520 // 0777 444 55 16 bolton iphone samsung manchester phonecase imfixed imfixed_bolton phone phonerepair Apple samsung iphone6 shoutouts beautiful pic.twitter.com/xs6qIJwezF",0,1
4345,0,Look what I just got for my iPhone! it iPhone cover ASOT ASOT600 armada shop trance… -jDYg-/,0,1
4348,0,APPLE IPHONE 5S LEATHER CASE smart apple iphone style swag cool rawagroup…,0,1
4351,0,Special App For valentine 360 photography daughter rt poem iphone valentineapp 494 ?mt=8 …,0,1
4359,0,Golf rulemakers dismiss McIlroy’s… news photography fashion health fail tech ipad iphone funny lol,0,1
4363,0,Baby shinspears disney mickey mouse adorable ly cute pretty couple samsung saigon…,0,1
4368,0,"black friday blackfriday tagforlikes beautiful self girl picoftheday like4like free shipping Check out NEW SAMSUNG GALAXY TAB 3 10.1 P5210 1GB 16GB 10.1"" SCREEN ANDROID WIFI TABLET Samsung -/282612971752?roken=cUgayN&soutkn=HxtqvM … via",0,1
4378,0,Strong color — Steemit @foxkoit/4fqo3x-strong-color … strong color colors nature green home life photo photography photos image images sony sonylens sonyphoto sonyphotos sonyphotography photofeed feed wow top follow A,0,1
4381,0,Edition Couple Series samsung couple mega black white duos new android boyfie finally…,0,1
4383,0,"Photo: Just got home from SM North… A gift for my father, I hope he likes it :D samsung s3 ...",0,1
4384,0,She didn't upset the apple cart. apple apples smile blonde blond candid nyc ny…,0,1
4391,0,My Saturday sneakers!! nike airmax 90 lunarlon red white samsung note3 mystyle men …,0,1
4394,0,I'm soooooo happy with my new phoneCase samsung galaxys3 my friend ♡♡♡♡♡♡♡,0,1
4396,0,Photo: Pick two … survey pick iphone filter relationship (Taken with instagram),0,1
4398,0,Release Day release day city amfenster ddr sony sonymusic deutschpop wende…,0,1
4401,0,Guess what came in the post today ... my olaf the snowman samsung phone cover …,0,1
4404,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow 7m1å,0,1
4405,0,Painting +music = smile! galeanastudio paintingbrush habd selfie me smile sony music…,0,1
4406,0,I beat a personal record today on the bike! vsco vscocam greatoutdoors beautiful statenisland nyc ny nj iphonex shotoniphone sky skyporn nature july summer… ?utm_source=ig_twitter_share&igshid=phpewb077402 …,0,1
4409,0,Definitely appreciate love and support from my fam family mom mama mother music iPhone…,0,1
4410,0,OMG!!!! Thank you SONY!!!!! !!! I love them!!!! gift sony cellphone watch sonyus …,0,1
4414,0,All MACed out ipadair ipad blackfriday apple like ipadmini friday ios7…,0,1
4425,0,Say cheese .. smile selfie mirror samsung beautiful awsome effect instacool xoxo…,0,1
4434,0,My baby love you mom! macbook macbookpro apple blackfriday thanksmom gift beautiful…,0,1
4435,0,Using my zoooom.... zoom lens iphone dogwalks trevor countryside devon…,0,1
4436,0,"Smile :D iphonesia, iphone, instagood, instagram, photooftheday, tweegram, , iphoneonly,…",0,1
4440,0,Yummy pizza delicius hunger brazil goodnight iphone iphonesia instagram instagood… -Mn6K5/,0,1
4449,0,"apple is sending your personal voice and user info to it's databases via Siri. ,_working_full-time_for_apple,_too.shtml … mac",0,1
4450,0,L.l.F.E Impeccably beautiful . . . . . . . . . . . . . . Taiwan Travelita backpacker Escape fff life Laugh YOLO traveler Moment Captured Sony instagramable… ?utm_source=ig_twitter_share&igshid=140xdmfvr8jon …,0,1
4455,0,When the inspiration hits selfie bathroom mirror vneck samsung android boom…,0,1
4458,0,I am . I've got a new phone!!! samsung lafleur азаза,0,1
4467,0,"David Havili cited for foul play,… news photography fashion health fail tech ipad iphone funny lol",0,1
4476,0,Its comming... destiny ps4 sony playstation 4theplayers games spiele videospiele cool action ego shooter ballern freu …,0,1
4479,0,finally arrived ^.^ my new panda case for my samsung galaxy s3 ^o^ so ! hehe phone case… -vYmrurF/,0,1
4480,0,WednesdayMotivation couple design Cases Blackisbeautiful cute An amazing tuogh iPhone8 plus design .. this design is also available for any iPhone version. -couple-holding-hands-happy-valentines-gift?p=iphone-case&phone_model=iphone_8plus&cover_type=tough&type=iphone_8plus_tough …,0,1
4481,0,Aaron Woods air swing in… news photography fashion health fail tech ipad iphone funny lol,0,1
4486,0,Today is a day iphonex apple toys Isle of Wight Radio …,0,1
4489,0,I  you darling! Soon we are married couple iPhone Instagram,0,1
4491,0,$5 Off + Free Shipping society6 iphone prince cute christmasgift gift christmas ideas sales Namaste ?promo=K8RYDY6V3HCZ …pic.twitter.com/bmzvDpqFbZ,0,1
4492,0,ⓒ Because we're haaaappy!! cover iphone cover samsung minions CattivissimoMe Sea Beac...pic.twitter.com/jLV0wF6XJ3,0,1
4495,0,GT08 Bluetooth Smartwatch Smart Watch with SIM Card Slot and 2.0MP Camera for iPhone / Samsung and Android Phones .com/products/gt08-bluetooth-smartwatch-smart-watch-with-sim-card-slot-and-2-0mp-camera-for-iphone-samsung-and-android-phones … Bluetooth Smartwatch Smart Watch SIM Card Slot Camera iPhone Samsung Android Phones sports cute pretty,0,1
4496,0,Orange mood today! mood mymood Orange bellross bellandross alligatorskin alligator crocodile alligatorstrap samsung nike nikejordan airjordan ralphlauren polo poloralphlauren londongrad watch crocodilestrap лондонград bellrosswatches bellrosswatchpic.twitter.com/cO06fxsyb6,0,1
4512,0,3-Fingered Statue with the United Arab Emirates (UAE) flag -3-fingered-statue-with-the-united-arab-emirates-uae-flag?asc=t&p=iphone-case … via Dubai WinVictoryLove Emirates iphone iphonecasepic.twitter.com/qOagDkmpp6,0,1
4515,0,Monday No Blues sillouette bts work working sunset evening monday iphone apple…,0,1
4519,0,Hello Samsung Galaxy S5!!! For so long. instadaily S5 samsung gadget phone instahub… .com/p/ZMuh6 …,0,1
4523,0,I going to my back iPhone and seeing more funds have been added to my account .php?refcode=8223 … workonline cash,0,1
4524,0,Battle Run S2 - -battle-run-s2-obstav-vseh-protivnikov.html … Андроид Android Games News IOS Apple iPhone,0,1
4527,0,Garden — Steemit @foxkoit/2kxsmi-garden … garden home warm hot green story blog life look new steem steemit steemithelp steemitphoto steemitphotography photo photos photography sony sonylens sonyphotography cool like top nature small summer A,0,1
4529,0,"Early Samsung Galaxy Note 5, ?Project Zen? details emerge samsung reading s6 galaxy start sales …",0,1
4530,0,Let’s make some music dj lazysunday baby apple ipadpro garageband,0,1
4533,0,taken by XperiaC4 selfie moment U & I xperia myxperia xperiaid xperiaz1 sony… -y3Sp9I/,0,1
4538,0,FOLLOWTRICK RETWEET FOLLOW ALL WHO RT FOLLOWBACK GAIN WITH ME FOLLOW porn iphone sougofollow 6l€a,0,1
4546,0,I'm beachin bro beach vacation miami florida hollywood ocean xbox Samsung galaxys4 …,0,1
4550,0,Coffe Coffe chilegram apple Amnesia Selfie Spaces Dreams galeriapoly Day …,0,1
4554,0,Flash is bright! family friends beauty fun cuties iphone iphoneisa foreveryoung hookahbar…,0,1
4555,0,Want it! IPHONE want apple likesforlikes Koba City ツ,0,1
4557,0,morning breakfast Montreal life Canada quebec summer trip girl view city todayatapple iphonex Café Larue & Fils ?utm_source=ig_twitter_share&igshid=m9jit1pazxic …,0,1
4561,0,A little party never killed nobody Me Photo Phone Samsung Style Smile Beautiful…,0,1
4562,0,Best Note 8 Deals -Buy One Get One Free tmobile wireless note8 bogo bestdeal samsung galaxynote -note-8-deals-bogo-buy-one-get-one-free-are-yet-to-come-t-mobile-is-at-the-helm/ …pic.twitter.com/70b4x1lVSY,0,1
4564,0,My friend's wedding me friend wedding instagram snap dress thailand iphone iphone4 iphoneonly i,0,1
4569,0,Baby Loba . . . . Baby Niece Cute CutiePie Adorable iPhone6 Sony SonyLens Selfie… -Zc8r7Iv/,0,1
4572,0,This is for players ! Mouaaaaah moi me frenchboy mèche RL SONY PS4 trop heureux merci…,0,1
